target_id,representative_id,product_id,target_month,target_amount
1865,FR0067,P021,2026-05-01,98734.87
1866,FR0067,P020,2026-05-01,140753.47
1867,FR0067,P030,2026-05-01,51294.64
1868,FR0067,P027,2026-05-01,62472.02
1869,FR0067,P021,2026-06-01,54136.35
1870,FR0067,P020,2026-06-01,51234.23
1871,FR0067,P030,2026-06-01,79933.28
1872,FR0067,P027,2026-06-01,78093.55
1873,FR0067,P021,2026-07-01,194980.32
1874,FR0067,P020,2026-07-01,83854.81
1875,FR0067,P030,2026-07-01,129153.13
1876,FR0067,P027,2026-07-01,215753.26
1877,FR0068,P028,2026-01-01,69159.68
1878,FR0068,P020,2026-01-01,199039.8
1879,FR0068,P002,2026-01-01,74378.93
1880,FR0068,P011,2026-01-01,243297.29
1881,FR0068,P028,2026-02-01,65331.01
1882,FR0068,P020,2026-02-01,232892.26
1883,FR0068,P002,2026-02-01,159211.07
1884,FR0068,P011,2026-02-01,63632.59
1885,FR0068,P028,2026-03-01,125760.64
1886,FR0068,P020,2026-03-01,89186.32
1887,FR0068,P002,2026-03-01,103721.78
1888,FR0068,P011,2026-03-01,167604.42
1889,FR0068,P028,2026-04-01,51038.24
1890,FR0068,P020,2026-04-01,126405.89
1891,FR0068,P002,2026-04-01,142640.36
1892,FR0068,P011,2026-04-01,173199.16
1893,FR0068,P028,2026-05-01,230199.34
1894,FR0068,P020,2026-05-01,218617.53
1895,FR0068,P002,2026-05-01,57933.22
1896,FR0068,P011,2026-05-01,246146.56
1897,FR0068,P028,2026-06-01,106322.5
1898,FR0068,P020,2026-06-01,110983.11
1899,FR0068,P002,2026-06-01,66312.62
1900,FR0068,P011,2026-06-01,210656.13
1901,FR0068,P028,2026-07-01,205391.73
1902,FR0068,P020,2026-07-01,135109.18
1903,FR0068,P002,2026-07-01,217189.13
1904,FR0068,P011,2026-07-01,161728.55
1905,FR0069,P024,2026-01-01,163483.96
1906,FR0069,P005,2026-01-01,101458.23
1907,FR0069,P012,2026-01-01,77023.72
1908,FR0069,P004,2026-01-01,243988.14
1909,FR0069,P024,2026-02-01,168014.72
1910,FR0069,P005,2026-02-01,115871.3
1911,FR0069,P012,2026-02-01,176224.45
1912,FR0069,P004,2026-02-01,74308.58
1913,FR0069,P024,2026-03-01,139213.4
1914,FR0069,P005,2026-03-01,71709.55
1915,FR0069,P012,2026-03-01,229648.57
1916,FR0069,P004,2026-03-01,146936.4
1917,FR0069,P024,2026-04-01,223526.17
1918,FR0069,P005,2026-04-01,81186.73
1919,FR0069,P012,2026-04-01,115352.1
1920,FR0069,P004,2026-04-01,220759.69
1921,FR0069,P024,2026-05-01,207338.68
1922,FR0069,P005,2026-05-01,169013.26
1923,FR0069,P012,2026-05-01,113229.1
1924,FR0069,P004,2026-05-01,57206.72
1925,FR0069,P024,2026-06-01,81409.78
1926,FR0069,P005,2026-06-01,105082.95
1927,FR0069,P012,2026-06-01,197764.26
1928,FR0069,P004,2026-06-01,230209.98
1929,FR0069,P024,2026-07-01,66725.69
1930,FR0069,P005,2026-07-01,153651.07
1931,FR0069,P012,2026-07-01,242882.0
1932,FR0069,P004,2026-07-01,78384.41
1933,FR0070,P011,2026-01-01,177302.77
1934,FR0070,P027,2026-01-01,60080.25
1935,FR0070,P026,2026-01-01,189063.22
1936,FR0070,P009,2026-01-01,239505.96
1937,FR0070,P011,2026-02-01,173537.68
1938,FR0070,P027,2026-02-01,244180.25
1939,FR0070,P026,2026-02-01,50394.74
1940,FR0070,P009,2026-02-01,226026.93
1941,FR0070,P011,2026-03-01,108879.86
1942,FR0070,P027,2026-03-01,243678.17
1943,FR0070,P026,2026-03-01,180169.66
1944,FR0070,P009,2026-03-01,77663.68
1945,FR0070,P011,2026-04-01,93053.91
1946,FR0070,P027,2026-04-01,242970.64
1947,FR0070,P026,2026-04-01,85887.48
1948,FR0070,P009,2026-04-01,73073.72
1949,FR0070,P011,2026-05-01,142589.17
1950,FR0070,P027,2026-05-01,114068.95
1951,FR0070,P026,2026-05-01,150637.26
1952,FR0070,P009,2026-05-01,149547.47
1953,FR0070,P011,2026-06-01,74989.47
1954,FR0070,P027,2026-06-01,187259.27
1955,FR0070,P026,2026-06-01,88858.99
1956,FR0070,P009,2026-06-01,50476.18
1957,FR0070,P011,2026-07-01,53326.51
1958,FR0070,P027,2026-07-01,68019.55
1959,FR0070,P026,2026-07-01,91271.64
1960,FR0070,P009,2026-07-01,210396.51
1961,FR0071,P005,2026-01-01,205629.42
1962,FR0071,P001,2026-01-01,133064.17
1963,FR0071,P008,2026-01-01,135062.3
1964,FR0071,P004,2026-01-01,196407.64
1965,FR0071,P005,2026-02-01,213326.92
1966,FR0071,P001,2026-02-01,106014.92
1967,FR0071,P008,2026-02-01,153612.54
1968,FR0071,P004,2026-02-01,83443.15
1969,FR0071,P005,2026-03-01,152056.09
1970,FR0071,P001,2026-03-01,147839.23
1971,FR0071,P008,2026-03-01,52175.5
1972,FR0071,P004,2026-03-01,232403.93
1973,FR0071,P005,2026-04-01,172988.25
1974,FR0071,P001,2026-04-01,58779.41
1975,FR0071,P008,2026-04-01,216814.75
1976,FR0071,P004,2026-04-01,109856.82
1977,FR0071,P005,2026-05-01,136479.74
1978,FR0071,P001,2026-05-01,56257.94
1979,FR0071,P008,2026-05-01,165721.99
1980,FR0071,P004,2026-05-01,127338.64
1981,FR0071,P005,2026-06-01,128281.52
1982,FR0071,P001,2026-06-01,139822.54
1983,FR0071,P008,2026-06-01,217345.29
1984,FR0071,P004,2026-06-01,84926.94
1985,FR0071,P005,2026-07-01,125668.4
1986,FR0071,P001,2026-07-01,176553.43
1987,FR0071,P008,2026-07-01,239464.29
1988,FR0071,P004,2026-07-01,191811.73
1989,FR0072,P028,2026-01-01,218868.5
1990,FR0072,P014,2026-01-01,169643.6
1991,FR0072,P021,2026-01-01,231385.07
1992,FR0072,P010,2026-01-01,177487.32
1993,FR0072,P028,2026-02-01,101403.7
1994,FR0072,P014,2026-02-01,192954.15
1995,FR0072,P021,2026-02-01,74601.76
1996,FR0072,P010,2026-02-01,133005.47
1997,FR0072,P028,2026-03-01,214347.86
1998,FR0072,P014,2026-03-01,169070.9
1999,FR0072,P021,2026-03-01,222982.86
2000,FR0072,P010,2026-03-01,247485.55
2001,FR0072,P028,2026-04-01,244020.05
2002,FR0072,P014,2026-04-01,177590.01
2003,FR0072,P021,2026-04-01,219740.78
2004,FR0072,P010,2026-04-01,196581.72
2005,FR0072,P028,2026-05-01,231857.34
2006,FR0072,P014,2026-05-01,118834.48
2007,FR0072,P021,2026-05-01,142363.42
2008,FR0072,P010,2026-05-01,239317.45
2009,FR0072,P028,2026-06-01,99023.48
2010,FR0072,P014,2026-06-01,213044.55
2011,FR0072,P021,2026-06-01,176655.98
2012,FR0072,P010,2026-06-01,72252.11
2013,FR0072,P028,2026-07-01,89504.13
2014,FR0072,P014,2026-07-01,83462.44
2015,FR0072,P021,2026-07-01,150397.07
2016,FR0072,P010,2026-07-01,166402.66
2017,FR0073,P021,2026-01-01,231784.23
2018,FR0073,P027,2026-01-01,142852.28
2019,FR0073,P006,2026-01-01,92995.86
2020,FR0073,P017,2026-01-01,237456.72
2021,FR0073,P021,2026-02-01,205370.13
2022,FR0073,P027,2026-02-01,211164.74
2023,FR0073,P006,2026-02-01,203502.09
2024,FR0073,P017,2026-02-01,135249.99
2025,FR0073,P021,2026-03-01,114082.63
2026,FR0073,P027,2026-03-01,201236.89
2027,FR0073,P006,2026-03-01,156858.97
2028,FR0073,P017,2026-03-01,107906.25
2029,FR0073,P021,2026-04-01,149923.88
2030,FR0073,P027,2026-04-01,111023.81
2031,FR0073,P006,2026-04-01,168808.35
2032,FR0073,P017,2026-04-01,209799.57
2033,FR0073,P021,2026-05-01,246155.88
2034,FR0073,P027,2026-05-01,187718.62
2035,FR0073,P006,2026-05-01,118552.39
2036,FR0073,P017,2026-05-01,105027.42
2037,FR0073,P021,2026-06-01,61720.59
2038,FR0073,P027,2026-06-01,228446.39
2039,FR0073,P006,2026-06-01,56013.67
2040,FR0073,P017,2026-06-01,55582.81
2041,FR0073,P021,2026-07-01,178640.09
2042,FR0073,P027,2026-07-01,219957.97
2043,FR0073,P006,2026-07-01,96736.14
2044,FR0073,P017,2026-07-01,133143.36
2045,FR0074,P025,2026-01-01,108777.1
2046,FR0074,P028,2026-01-01,229824.13
2047,FR0074,P029,2026-01-01,90249.16
2048,FR0074,P019,2026-01-01,248013.15
2049,FR0074,P025,2026-02-01,84440.22
2050,FR0074,P028,2026-02-01,245700.86
2051,FR0074,P029,2026-02-01,77290.06
2052,FR0074,P019,2026-02-01,99767.54
2053,FR0074,P025,2026-03-01,207892.51
2054,FR0074,P028,2026-03-01,116580.15
2055,FR0074,P029,2026-03-01,98939.24
2056,FR0074,P019,2026-03-01,119821.79
2057,FR0074,P025,2026-04-01,133446.95
2058,FR0074,P028,2026-04-01,211811.45
2059,FR0074,P029,2026-04-01,247169.37
2060,FR0074,P019,2026-04-01,204838.56
2061,FR0074,P025,2026-05-01,154771.12
2062,FR0074,P028,2026-05-01,242653.31
2063,FR0074,P029,2026-05-01,203035.66
2064,FR0074,P019,2026-05-01,213193.59
2065,FR0074,P025,2026-06-01,204073.01
2066,FR0074,P028,2026-06-01,184168.96
2067,FR0074,P029,2026-06-01,110653.21
2068,FR0074,P019,2026-06-01,230326.05
2069,FR0074,P025,2026-07-01,79751.8
2070,FR0074,P028,2026-07-01,51059.45
2071,FR0074,P029,2026-07-01,207444.81
2072,FR0074,P019,2026-07-01,94216.24
2073,FR0075,P023,2026-01-01,72608.36
2074,FR0075,P020,2026-01-01,96552.07
2075,FR0075,P018,2026-01-01,177111.8
2076,FR0075,P001,2026-01-01,177765.9
2077,FR0075,P023,2026-02-01,64645.01
2078,FR0075,P020,2026-02-01,172298.0
2079,FR0075,P018,2026-02-01,230039.28
2080,FR0075,P001,2026-02-01,184398.11
2081,FR0075,P023,2026-03-01,146364.23
2082,FR0075,P020,2026-03-01,51605.8
2083,FR0075,P018,2026-03-01,232845.0
2084,FR0075,P001,2026-03-01,225329.65
2085,FR0075,P023,2026-04-01,73039.98
2086,FR0075,P020,2026-04-01,65797.16
2087,FR0075,P018,2026-04-01,199738.97
2088,FR0075,P001,2026-04-01,155665.52
2089,FR0075,P023,2026-05-01,177341.66
2090,FR0075,P020,2026-05-01,217545.69
2091,FR0075,P018,2026-05-01,92372.78
2092,FR0075,P001,2026-05-01,120731.35
2093,FR0075,P023,2026-06-01,171910.83
2094,FR0075,P020,2026-06-01,82091.6
2095,FR0075,P018,2026-06-01,64662.06
2096,FR0075,P001,2026-06-01,121637.9
2097,FR0075,P023,2026-07-01,142529.37
2098,FR0075,P020,2026-07-01,194484.32
2099,FR0075,P018,2026-07-01,131002.19
2100,FR0075,P001,2026-07-01,57810.48
2101,FR0076,P025,2026-01-01,229672.18
2102,FR0076,P003,2026-01-01,139697.74
2103,FR0076,P013,2026-01-01,177517.62
2104,FR0076,P007,2026-01-01,54536.01
2105,FR0076,P025,2026-02-01,227396.64
2106,FR0076,P003,2026-02-01,214054.55
2107,FR0076,P013,2026-02-01,171100.6
2108,FR0076,P007,2026-02-01,207113.38
2109,FR0076,P025,2026-03-01,77421.38
2110,FR0076,P003,2026-03-01,224350.66
2111,FR0076,P013,2026-03-01,124128.65
2112,FR0076,P007,2026-03-01,57694.51
2113,FR0076,P025,2026-04-01,237709.01
2114,FR0076,P003,2026-04-01,161332.5
2115,FR0076,P013,2026-04-01,68495.48
2116,FR0076,P007,2026-04-01,56085.51
2117,FR0076,P025,2026-05-01,165649.59
2118,FR0076,P003,2026-05-01,102960.43
2119,FR0076,P013,2026-05-01,94191.97
2120,FR0076,P007,2026-05-01,57098.44
2121,FR0076,P025,2026-06-01,141886.02
2122,FR0076,P003,2026-06-01,95057.44
2123,FR0076,P013,2026-06-01,200002.99
2124,FR0076,P007,2026-06-01,185466.98
2125,FR0076,P025,2026-07-01,117179.62
2126,FR0076,P003,2026-07-01,163172.01
2127,FR0076,P013,2026-07-01,79207.19
2128,FR0076,P007,2026-07-01,178648.46
2129,FR0077,P021,2026-01-01,216842.61
2130,FR0077,P007,2026-01-01,155228.77
2131,FR0077,P018,2026-01-01,126529.64
2132,FR0077,P001,2026-01-01,89534.23
2133,FR0077,P021,2026-02-01,82992.24
2134,FR0077,P007,2026-02-01,128715.12
2135,FR0077,P018,2026-02-01,139052.22
2136,FR0077,P001,2026-02-01,197317.76
2137,FR0077,P021,2026-03-01,188995.23
2138,FR0077,P007,2026-03-01,70091.57
2139,FR0077,P018,2026-03-01,111879.17
2140,FR0077,P001,2026-03-01,65832.17
2141,FR0077,P021,2026-04-01,62281.01
2142,FR0077,P007,2026-04-01,117941.07
2143,FR0077,P018,2026-04-01,221909.26
2144,FR0077,P001,2026-04-01,150587.78
2145,FR0077,P021,2026-05-01,220647.37
2146,FR0077,P007,2026-05-01,222226.06
2147,FR0077,P018,2026-05-01,248500.37
2148,FR0077,P001,2026-05-01,105264.24
2149,FR0077,P021,2026-06-01,103226.98
2150,FR0077,P007,2026-06-01,245353.31
2151,FR0077,P018,2026-06-01,87189.87
2152,FR0077,P001,2026-06-01,194241.37
2153,FR0077,P021,2026-07-01,108367.76
2154,FR0077,P007,2026-07-01,168383.95
2155,FR0077,P018,2026-07-01,56147.51
2156,FR0077,P001,2026-07-01,125279.27
2157,FR0078,P026,2026-01-01,227722.02
2158,FR0078,P009,2026-01-01,106257.53
2159,FR0078,P024,2026-01-01,89750.47
2160,FR0078,P013,2026-01-01,196740.54
2161,FR0078,P026,2026-02-01,216745.76
2162,FR0078,P009,2026-02-01,195562.58
2163,FR0078,P024,2026-02-01,224416.11
2164,FR0078,P013,2026-02-01,62648.44
2165,FR0078,P026,2026-03-01,149444.41
2166,FR0078,P009,2026-03-01,191735.53
2167,FR0078,P024,2026-03-01,76872.82
2168,FR0078,P013,2026-03-01,158042.95
2169,FR0078,P026,2026-04-01,169013.46
2170,FR0078,P009,2026-04-01,112595.36
2171,FR0078,P024,2026-04-01,112127.58
2172,FR0078,P013,2026-04-01,60222.38
2173,FR0078,P026,2026-05-01,156460.42
2174,FR0078,P009,2026-05-01,181328.07
2175,FR0078,P024,2026-05-01,101912.96
2176,FR0078,P013,2026-05-01,161529.23
2177,FR0078,P026,2026-06-01,166791.52
2178,FR0078,P009,2026-06-01,147713.86
2179,FR0078,P024,2026-06-01,117209.75
2180,FR0078,P013,2026-06-01,209292.52
2181,FR0078,P026,2026-07-01,239728.88
2182,FR0078,P009,2026-07-01,146864.48
2183,FR0078,P024,2026-07-01,214719.16
2184,FR0078,P013,2026-07-01,180338.12
2185,FR0079,P011,2026-01-01,232498.73
2186,FR0079,P027,2026-01-01,161170.55
2187,FR0079,P020,2026-01-01,167920.33
2188,FR0079,P015,2026-01-01,85701.57
2189,FR0079,P011,2026-02-01,235153.57
2190,FR0079,P027,2026-02-01,107547.1
2191,FR0079,P020,2026-02-01,118964.68
2192,FR0079,P015,2026-02-01,109019.48
2193,FR0079,P011,2026-03-01,195616.87
2194,FR0079,P027,2026-03-01,237551.45
2195,FR0079,P020,2026-03-01,80275.66
2196,FR0079,P015,2026-03-01,54265.85
2197,FR0079,P011,2026-04-01,72553.05
2198,FR0079,P027,2026-04-01,177235.63
2199,FR0079,P020,2026-04-01,172217.44
2200,FR0079,P015,2026-04-01,73690.61
2201,FR0079,P011,2026-05-01,202213.54
2202,FR0079,P027,2026-05-01,217365.52
2203,FR0079,P020,2026-05-01,139104.64
2204,FR0079,P015,2026-05-01,114344.62
2205,FR0079,P011,2026-06-01,105953.1
2206,FR0079,P027,2026-06-01,91748.55
2207,FR0079,P020,2026-06-01,197781.85
2208,FR0079,P015,2026-06-01,179781.79
2209,FR0079,P011,2026-07-01,194259.86
2210,FR0079,P027,2026-07-01,138037.1
2211,FR0079,P020,2026-07-01,173989.14
2212,FR0079,P015,2026-07-01,126055.33
2213,FR0080,P030,2026-01-01,168911.07
2214,FR0080,P005,2026-01-01,219917.48
2215,FR0080,P024,2026-01-01,92990.66
2216,FR0080,P014,2026-01-01,163303.65
2217,FR0080,P030,2026-02-01,210241.17
2218,FR0080,P005,2026-02-01,235277.71
2219,FR0080,P024,2026-02-01,196196.34
2220,FR0080,P014,2026-02-01,51678.74
2221,FR0080,P030,2026-03-01,199211.31
2222,FR0080,P005,2026-03-01,175767.05
2223,FR0080,P024,2026-03-01,75570.14
2224,FR0080,P014,2026-03-01,119281.84
2225,FR0080,P030,2026-04-01,120249.4
2226,FR0080,P005,2026-04-01,89066.25
2227,FR0080,P024,2026-04-01,116934.96
2228,FR0080,P014,2026-04-01,181753.36
2229,FR0080,P030,2026-05-01,223271.13
2230,FR0080,P005,2026-05-01,123846.5
2231,FR0080,P024,2026-05-01,188638.65
2232,FR0080,P014,2026-05-01,140886.09
2233,FR0080,P030,2026-06-01,214456.69
2234,FR0080,P005,2026-06-01,183638.62
2235,FR0080,P024,2026-06-01,93639.22
2236,FR0080,P014,2026-06-01,85142.18
2237,FR0080,P030,2026-07-01,121759.4
2238,FR0080,P005,2026-07-01,112291.01
2239,FR0080,P024,2026-07-01,156166.99
2240,FR0080,P014,2026-07-01,218054.29
2241,FR0081,P026,2026-01-01,249962.63
2242,FR0081,P002,2026-01-01,197617.93
2243,FR0081,P004,2026-01-01,73394.52
2244,FR0081,P008,2026-01-01,138981.62
2245,FR0081,P026,2026-02-01,74384.35
2246,FR0081,P002,2026-02-01,97523.2
2247,FR0081,P004,2026-02-01,91247.79
2248,FR0081,P008,2026-02-01,161436.83
2249,FR0081,P026,2026-03-01,132251.23
2250,FR0081,P002,2026-03-01,228322.68
2251,FR0081,P004,2026-03-01,216461.38
2252,FR0081,P008,2026-03-01,176395.69
2253,FR0081,P026,2026-04-01,74866.32
2254,FR0081,P002,2026-04-01,67308.71
2255,FR0081,P004,2026-04-01,135748.04
2256,FR0081,P008,2026-04-01,111805.1
2257,FR0081,P026,2026-05-01,94055.66
2258,FR0081,P002,2026-05-01,149094.39
2259,FR0081,P004,2026-05-01,159527.76
2260,FR0081,P008,2026-05-01,63983.32
2261,FR0081,P026,2026-06-01,236361.93
2262,FR0081,P002,2026-06-01,96196.05
2263,FR0081,P004,2026-06-01,240184.35
2264,FR0081,P008,2026-06-01,226802.43
2265,FR0081,P026,2026-07-01,93150.29
2266,FR0081,P002,2026-07-01,229209.3
2267,FR0081,P004,2026-07-01,183809.44
2268,FR0081,P008,2026-07-01,186171.22
2269,FR0082,P003,2026-01-01,206691.79
2270,FR0082,P030,2026-01-01,105721.1
2271,FR0082,P002,2026-01-01,229320.66
2272,FR0082,P012,2026-01-01,205222.8
2273,FR0082,P003,2026-02-01,84820.95
2274,FR0082,P030,2026-02-01,136643.76
2275,FR0082,P002,2026-02-01,194316.9
2276,FR0082,P012,2026-02-01,146781.91
2277,FR0082,P003,2026-03-01,172182.41
2278,FR0082,P030,2026-03-01,207210.21
2279,FR0082,P002,2026-03-01,89821.43
2280,FR0082,P012,2026-03-01,205748.99
2281,FR0082,P003,2026-04-01,221126.52
2282,FR0082,P030,2026-04-01,136092.21
2283,FR0082,P002,2026-04-01,203448.97
2284,FR0082,P012,2026-04-01,50039.45
2285,FR0082,P003,2026-05-01,169892.97
2286,FR0082,P030,2026-05-01,78239.92
2287,FR0082,P002,2026-05-01,159878.23
2288,FR0082,P012,2026-05-01,182187.45
2289,FR0082,P003,2026-06-01,182242.65
2290,FR0082,P030,2026-06-01,190734.51
2291,FR0082,P002,2026-06-01,161671.04
2292,FR0082,P012,2026-06-01,80634.0
2293,FR0082,P003,2026-07-01,188928.61
2294,FR0082,P030,2026-07-01,146282.44
2295,FR0082,P002,2026-07-01,70579.85
2296,FR0082,P012,2026-07-01,94446.52
2297,FR0083,P022,2026-01-01,59427.92
2298,FR0083,P015,2026-01-01,167984.57
2299,FR0083,P026,2026-01-01,222264.28
2300,FR0083,P005,2026-01-01,199726.12
2301,FR0083,P022,2026-02-01,120743.38
2302,FR0083,P015,2026-02-01,215377.32
2303,FR0083,P026,2026-02-01,125100.11
2304,FR0083,P005,2026-02-01,168556.73
2305,FR0083,P022,2026-03-01,186813.51
2306,FR0083,P015,2026-03-01,178330.04
2307,FR0083,P026,2026-03-01,249363.26
2308,FR0083,P005,2026-03-01,159304.54
2309,FR0083,P022,2026-04-01,243161.7
2310,FR0083,P015,2026-04-01,197646.36
2311,FR0083,P026,2026-04-01,153597.44
2312,FR0083,P005,2026-04-01,163074.69
2313,FR0083,P022,2026-05-01,105058.17
2314,FR0083,P015,2026-05-01,65744.25
2315,FR0083,P026,2026-05-01,107126.92
2316,FR0083,P005,2026-05-01,164371.58
2317,FR0083,P022,2026-06-01,91092.16
2318,FR0083,P015,2026-06-01,203171.22
2319,FR0083,P026,2026-06-01,66758.92
2320,FR0083,P005,2026-06-01,113968.33
2321,FR0083,P022,2026-07-01,201356.75
2322,FR0083,P015,2026-07-01,191502.4
2323,FR0083,P026,2026-07-01,113542.28
2324,FR0083,P005,2026-07-01,242862.37
2325,FR0084,P006,2026-01-01,75036.39
2326,FR0084,P013,2026-01-01,153579.49
2327,FR0084,P024,2026-01-01,128636.06
2328,FR0084,P027,2026-01-01,188637.77
2329,FR0084,P006,2026-02-01,206991.9
2330,FR0084,P013,2026-02-01,193153.26
2331,FR0084,P024,2026-02-01,200038.98
2332,FR0084,P027,2026-02-01,131764.51
2333,FR0084,P006,2026-03-01,83956.28
2334,FR0084,P013,2026-03-01,186948.27
2335,FR0084,P024,2026-03-01,197940.67
2336,FR0084,P027,2026-03-01,159972.82
2337,FR0084,P006,2026-04-01,223393.81
2338,FR0084,P013,2026-04-01,78922.81
2339,FR0084,P024,2026-04-01,181834.99
2340,FR0084,P027,2026-04-01,135508.15
2341,FR0084,P006,2026-05-01,120820.93
2342,FR0084,P013,2026-05-01,68654.66
2343,FR0084,P024,2026-05-01,189050.4
2344,FR0084,P027,2026-05-01,62366.55
2345,FR0084,P006,2026-06-01,138043.02
2346,FR0084,P013,2026-06-01,212365.71
2347,FR0084,P024,2026-06-01,209900.94
2348,FR0084,P027,2026-06-01,153112.09
2349,FR0084,P006,2026-07-01,137556.63
2350,FR0084,P013,2026-07-01,179597.03
2351,FR0084,P024,2026-07-01,108195.58
2352,FR0084,P027,2026-07-01,107826.01
2353,FR0085,P011,2026-01-01,223950.65
2354,FR0085,P009,2026-01-01,55931.01
2355,FR0085,P010,2026-01-01,142841.14
2356,FR0085,P030,2026-01-01,108450.22
2357,FR0085,P011,2026-02-01,117385.09
2358,FR0085,P009,2026-02-01,185092.6
2359,FR0085,P010,2026-02-01,229484.98
2360,FR0085,P030,2026-02-01,140145.77
2361,FR0085,P011,2026-03-01,147730.34
2362,FR0085,P009,2026-03-01,234056.07
2363,FR0085,P010,2026-03-01,74221.19
2364,FR0085,P030,2026-03-01,227728.3
2365,FR0085,P011,2026-04-01,229739.64
2366,FR0085,P009,2026-04-01,214365.87
2367,FR0085,P010,2026-04-01,199654.69
2368,FR0085,P030,2026-04-01,208287.67
2369,FR0085,P011,2026-05-01,223563.36
2370,FR0085,P009,2026-05-01,150285.26
2371,FR0085,P010,2026-05-01,69418.3
2372,FR0085,P030,2026-05-01,98897.11
2373,FR0085,P011,2026-06-01,201553.65
2374,FR0085,P009,2026-06-01,227130.21
2375,FR0085,P010,2026-06-01,94338.21
2376,FR0085,P030,2026-06-01,207052.52
2377,FR0085,P011,2026-07-01,227775.93
2378,FR0085,P009,2026-07-01,191158.09
2379,FR0085,P010,2026-07-01,89370.59
2380,FR0085,P030,2026-07-01,116503.65
2381,FR0086,P024,2026-01-01,151129.36
2382,FR0086,P012,2026-01-01,125949.09
2383,FR0086,P015,2026-01-01,224952.15
2384,FR0086,P023,2026-01-01,140642.86
2385,FR0086,P024,2026-02-01,61671.3
2386,FR0086,P012,2026-02-01,215458.05
2387,FR0086,P015,2026-02-01,223272.88
2388,FR0086,P023,2026-02-01,54645.65
2389,FR0086,P024,2026-03-01,193813.77
2390,FR0086,P012,2026-03-01,126358.37
2391,FR0086,P015,2026-03-01,135351.37
2392,FR0086,P023,2026-03-01,237268.64
2393,FR0086,P024,2026-04-01,165115.81
2394,FR0086,P012,2026-04-01,184756.38
2395,FR0086,P015,2026-04-01,53856.15
2396,FR0086,P023,2026-04-01,237299.21
2397,FR0086,P024,2026-05-01,192367.29
2398,FR0086,P012,2026-05-01,135307.46
2399,FR0086,P015,2026-05-01,239714.37
2400,FR0086,P023,2026-05-01,134172.23
2401,FR0086,P024,2026-06-01,173256.37
2402,FR0086,P012,2026-06-01,124490.45
2403,FR0086,P015,2026-06-01,221902.81
2404,FR0086,P023,2026-06-01,197049.73
2405,FR0086,P024,2026-07-01,77189.01
2406,FR0086,P012,2026-07-01,202648.79
2407,FR0086,P015,2026-07-01,100928.1
2408,FR0086,P023,2026-07-01,104228.65
2409,FR0087,P004,2026-01-01,62822.28
2410,FR0087,P021,2026-01-01,184497.62
2411,FR0087,P023,2026-01-01,52800.03
2412,FR0087,P009,2026-01-01,200511.7
2413,FR0087,P004,2026-02-01,101999.08
2414,FR0087,P021,2026-02-01,163760.94
2415,FR0087,P023,2026-02-01,154077.24
2416,FR0087,P009,2026-02-01,152959.46
2417,FR0087,P004,2026-03-01,92070.03
2418,FR0087,P021,2026-03-01,166613.51
2419,FR0087,P023,2026-03-01,204392.7
2420,FR0087,P009,2026-03-01,60016.82
2421,FR0087,P004,2026-04-01,51069.14
2422,FR0087,P021,2026-04-01,63450.98
2423,FR0087,P023,2026-04-01,182017.49
2424,FR0087,P009,2026-04-01,81076.32
2425,FR0087,P004,2026-05-01,230335.03
2426,FR0087,P021,2026-05-01,147653.9
2427,FR0087,P023,2026-05-01,127495.52
2428,FR0087,P009,2026-05-01,93346.19
2429,FR0087,P004,2026-06-01,227477.46
2430,FR0087,P021,2026-06-01,74350.51
2431,FR0087,P023,2026-06-01,93104.81
2432,FR0087,P009,2026-06-01,185400.51
2433,FR0087,P004,2026-07-01,176280.93
2434,FR0087,P021,2026-07-01,79019.13
2435,FR0087,P023,2026-07-01,66244.73
2436,FR0087,P009,2026-07-01,69018.0
2437,FR0088,P019,2026-01-01,218201.74
2438,FR0088,P026,2026-01-01,71156.95
2439,FR0088,P008,2026-01-01,172070.32
2440,FR0088,P018,2026-01-01,145574.96
2441,FR0088,P019,2026-02-01,170786.4
2442,FR0088,P026,2026-02-01,69264.8
2443,FR0088,P008,2026-02-01,116494.39
2444,FR0088,P018,2026-02-01,69465.34
2445,FR0088,P019,2026-03-01,154946.54
2446,FR0088,P026,2026-03-01,64801.49
2447,FR0088,P008,2026-03-01,197404.3
2448,FR0088,P018,2026-03-01,141319.98
2449,FR0088,P019,2026-04-01,198893.5
2450,FR0088,P026,2026-04-01,70509.24
2451,FR0088,P008,2026-04-01,56397.07
2452,FR0088,P018,2026-04-01,153984.72
2453,FR0088,P019,2026-05-01,192558.78
2454,FR0088,P026,2026-05-01,186734.89
2455,FR0088,P008,2026-05-01,113881.36
2456,FR0088,P018,2026-05-01,75024.8
2457,FR0088,P019,2026-06-01,132299.38
2458,FR0088,P026,2026-06-01,111242.59
2459,FR0088,P008,2026-06-01,206535.33
2460,FR0088,P018,2026-06-01,116758.27
2461,FR0088,P019,2026-07-01,187224.89
2462,FR0088,P026,2026-07-01,172934.61
2463,FR0088,P008,2026-07-01,83611.05
2464,FR0088,P018,2026-07-01,71470.82
2465,FR0089,P026,2026-01-01,137296.86
2466,FR0089,P027,2026-01-01,208725.77
2467,FR0089,P013,2026-01-01,66084.99
2468,FR0089,P028,2026-01-01,239624.18
2469,FR0089,P026,2026-02-01,90183.17
2470,FR0089,P027,2026-02-01,91245.41
2471,FR0089,P013,2026-02-01,219149.96
