payout_id,representative_id,product_id,payout_month,expected_payout,actual_payout,payout_difference,status
2614,FR0076,P019,2026-03-01,6791.22,6791.22,0.0,Processed
2615,FR0076,P019,2026-04-01,7413.3,7413.3,0.0,Processed
2616,FR0076,P019,2026-05-01,7871.96,7871.96,0.0,Processed
2617,FR0076,P019,2026-06-01,8087.42,8087.42,0.0,Processed
2618,FR0076,P019,2026-07-01,6712.02,6712.02,0.0,Processed
2619,FR0077,P020,2026-01-01,6066.92,6066.92,0.0,Processed
2620,FR0077,P020,2026-02-01,4996.15,4996.15,0.0,Processed
2621,FR0077,P020,2026-03-01,5303.1,5303.1,0.0,Processed
2622,FR0077,P020,2026-04-01,5739.15,5739.15,0.0,Processed
2623,FR0077,P020,2026-05-01,5581.6,5581.6,0.0,Processed
2624,FR0077,P020,2026-06-01,4871.72,4871.72,0.0,Processed
2625,FR0077,P020,2026-07-01,5104.73,5104.73,0.0,Processed
2626,FR0077,P029,2026-01-01,3859.96,3859.96,0.0,Processed
2627,FR0077,P029,2026-02-01,3897.8,3897.8,0.0,Processed
2628,FR0077,P029,2026-03-01,4641.3,4641.3,0.0,Processed
2629,FR0077,P029,2026-04-01,4245.55,4245.55,0.0,Processed
2630,FR0077,P029,2026-05-01,4633.76,4633.76,0.0,Processed
2631,FR0077,P029,2026-06-01,4193.45,4193.45,0.0,Processed
2632,FR0077,P029,2026-07-01,3778.29,3778.29,0.0,Processed
2633,FR0077,P003,2026-01-01,6719.17,6719.17,0.0,Processed
2634,FR0077,P003,2026-02-01,6711.45,6711.45,0.0,Processed
2635,FR0077,P003,2026-03-01,6763.1,6763.1,0.0,Processed
2636,FR0077,P003,2026-04-01,12321.54,12321.54,0.0,Processed
2637,FR0077,P003,2026-05-01,6569.84,6569.84,0.0,Processed
2638,FR0077,P003,2026-06-01,6447.77,6447.77,0.0,Processed
2639,FR0077,P003,2026-07-01,7482.81,7482.81,0.0,Processed
2640,FR0077,P019,2026-01-01,4050.24,4050.24,0.0,Processed
2641,FR0077,P019,2026-02-01,4224.51,4224.51,0.0,Processed
2642,FR0077,P019,2026-03-01,4363.22,4363.22,0.0,Processed
2643,FR0077,P019,2026-04-01,4059.07,4059.07,0.0,Processed
2644,FR0077,P019,2026-05-01,4145.75,4145.75,0.0,Processed
2645,FR0077,P019,2026-06-01,4373.56,4373.56,0.0,Processed
2646,FR0077,P019,2026-07-01,3853.63,3853.63,0.0,Processed
2647,FR0077,P022,2026-01-01,2200.4,2200.4,0.0,Processed
2648,FR0077,P022,2026-02-01,2145.42,2145.42,0.0,Processed
2649,FR0077,P022,2026-03-01,2098.26,2098.26,0.0,Processed
2650,FR0077,P022,2026-04-01,1176.73,1176.73,0.0,Processed
2651,FR0077,P022,2026-05-01,1606.44,1606.44,0.0,Processed
2652,FR0077,P022,2026-06-01,1236.8,1236.8,0.0,Processed
2653,FR0077,P022,2026-07-01,1555.91,1555.91,0.0,Processed
2654,FR0077,P023,2026-01-01,2640.28,2640.28,0.0,Processed
2655,FR0077,P023,2026-02-01,2530.02,2530.02,0.0,Processed
2656,FR0077,P023,2026-03-01,2613.07,2613.07,0.0,Processed
2657,FR0077,P023,2026-04-01,2473.02,2473.02,0.0,Processed
2658,FR0077,P023,2026-05-01,2663.95,2663.95,0.0,Processed
2659,FR0077,P023,2026-06-01,2344.84,2344.84,0.0,Processed
2660,FR0077,P023,2026-07-01,2548.99,2548.99,0.0,Processed
2661,FR0077,P027,2026-01-01,0.0,0.0,0.0,Processed
2662,FR0077,P027,2026-02-01,0.0,0.0,0.0,Processed
2663,FR0077,P027,2026-03-01,0.0,0.0,0.0,Processed
2664,FR0077,P027,2026-04-01,0.0,0.0,0.0,Processed
2665,FR0077,P027,2026-05-01,0.0,0.0,0.0,Processed
2666,FR0077,P027,2026-06-01,0.0,0.0,0.0,Processed
2667,FR0077,P027,2026-07-01,0.0,0.0,0.0,Processed
2668,FR0078,P027,2026-01-01,0.0,0.0,0.0,Processed
2669,FR0078,P027,2026-02-01,0.0,0.0,0.0,Processed
2670,FR0078,P027,2026-03-01,0.0,0.0,0.0,Processed
2671,FR0078,P027,2026-04-01,0.0,0.0,0.0,Processed
2672,FR0078,P027,2026-05-01,0.0,0.0,0.0,Processed
2673,FR0078,P027,2026-06-01,0.0,0.0,0.0,Processed
2674,FR0078,P027,2026-07-01,0.0,0.0,0.0,Processed
2675,FR0078,P015,2026-01-01,1440.96,1440.96,0.0,Processed
2676,FR0078,P015,2026-02-01,1935.24,1935.24,0.0,Processed
2677,FR0078,P015,2026-03-01,2193.84,2193.84,0.0,Processed
2678,FR0078,P015,2026-04-01,1996.47,1996.47,0.0,Processed
2679,FR0078,P015,2026-05-01,1971.58,1971.58,0.0,Processed
2680,FR0078,P015,2026-06-01,2006.78,2006.78,0.0,Processed
2681,FR0078,P015,2026-07-01,1815.2,1815.2,0.0,Processed
2682,FR0078,P013,2026-01-01,1074.46,1074.46,0.0,Processed
2683,FR0078,P013,2026-02-01,552.42,552.42,0.0,Processed
2684,FR0078,P013,2026-03-01,1170.04,1170.04,0.0,Processed
2685,FR0078,P013,2026-04-01,704.92,8525.96,7821.04,Processed
2686,FR0078,P013,2026-05-01,1038.69,1038.69,0.0,Processed
2687,FR0078,P013,2026-06-01,896.58,896.58,0.0,Processed
2688,FR0078,P013,2026-07-01,685.45,685.45,0.0,Processed
2689,FR0078,P030,2026-01-01,534.83,534.83,0.0,Processed
2690,FR0078,P030,2026-02-01,510.3,510.3,0.0,Processed
2691,FR0078,P030,2026-03-01,214.51,214.51,0.0,Processed
2692,FR0078,P030,2026-04-01,257.47,257.47,0.0,Processed
2693,FR0078,P030,2026-05-01,1052.0,1052.0,0.0,Processed
2694,FR0078,P030,2026-06-01,399.01,399.01,0.0,Processed
2695,FR0078,P030,2026-07-01,1290.23,1290.23,0.0,Processed
2696,FR0078,P029,2026-01-01,3625.03,3625.03,0.0,Processed
2697,FR0078,P029,2026-02-01,3517.7,3517.7,0.0,Processed
2698,FR0078,P029,2026-03-01,4475.41,4475.41,0.0,Processed
2699,FR0078,P029,2026-04-01,4472.65,4472.65,0.0,Processed
2700,FR0078,P029,2026-05-01,8639.53,12095.05,3455.52,Processed
2701,FR0078,P029,2026-06-01,3862.61,3862.61,0.0,Processed
2702,FR0078,P029,2026-07-01,3460.03,3460.03,0.0,Processed
2703,FR0078,P016,2026-01-01,5235.96,5235.96,0.0,Processed
2704,FR0078,P016,2026-02-01,5143.88,5143.88,0.0,Processed
2705,FR0078,P016,2026-03-01,5455.4,5455.4,0.0,Processed
2706,FR0078,P016,2026-04-01,5286.88,5286.88,0.0,Processed
2707,FR0078,P016,2026-05-01,5019.83,5019.83,0.0,Processed
2708,FR0078,P016,2026-06-01,5780.3,5780.3,0.0,Processed
2709,FR0078,P016,2026-07-01,5413.69,5413.69,0.0,Processed
2710,FR0079,P004,2026-01-01,0.0,0.0,0.0,Processed
2711,FR0079,P004,2026-02-01,0.0,0.0,0.0,Processed
2712,FR0079,P004,2026-03-01,0.0,0.0,0.0,Processed
2713,FR0079,P004,2026-04-01,0.0,0.0,0.0,Processed
2714,FR0079,P004,2026-05-01,0.0,0.0,0.0,Processed
2715,FR0079,P004,2026-06-01,0.0,0.0,0.0,Processed
2716,FR0079,P004,2026-07-01,0.0,0.0,0.0,Processed
2717,FR0079,P005,2026-01-01,2545.28,2545.28,0.0,Processed
2718,FR0079,P005,2026-02-01,2120.68,2120.68,0.0,Processed
2719,FR0079,P005,2026-03-01,2662.79,2662.79,0.0,Processed
2720,FR0079,P005,2026-04-01,2944.58,2944.58,0.0,Processed
2721,FR0079,P005,2026-05-01,1975.2,1975.2,0.0,Processed
2722,FR0079,P005,2026-06-01,1755.21,1755.21,0.0,Processed
2723,FR0079,P005,2026-07-01,2424.27,2424.27,0.0,Processed
2724,FR0079,P001,2026-01-01,2554.65,2554.65,0.0,Processed
2725,FR0079,P001,2026-02-01,1773.15,1773.15,0.0,Processed
2726,FR0079,P001,2026-03-01,2241.24,2241.24,0.0,Processed
2727,FR0079,P001,2026-04-01,2268.97,8929.62,6660.65,Processed
2728,FR0079,P001,2026-05-01,1637.17,1637.17,0.0,Processed
2729,FR0079,P001,2026-06-01,2403.12,2403.12,0.0,Processed
2730,FR0079,P001,2026-07-01,2523.11,2523.11,0.0,Processed
2731,FR0079,P018,2026-01-01,0.0,0.0,0.0,Processed
2732,FR0079,P018,2026-02-01,4928.62,4928.62,0.0,Processed
2733,FR0079,P018,2026-03-01,0.0,0.0,0.0,Processed
2734,FR0079,P018,2026-04-01,0.0,0.0,0.0,Processed
2735,FR0079,P018,2026-05-01,332.29,332.29,0.0,Processed
2736,FR0079,P018,2026-06-01,0.0,0.0,0.0,Processed
2737,FR0079,P018,2026-07-01,159.45,159.45,0.0,Processed
2738,FR0079,P007,2026-01-01,12336.45,12336.45,0.0,Processed
2739,FR0079,P007,2026-02-01,3518.7,3518.7,0.0,Processed
2740,FR0079,P007,2026-03-01,3215.18,3215.18,0.0,Processed
2741,FR0079,P007,2026-04-01,3217.64,3217.64,0.0,Processed
2742,FR0079,P007,2026-05-01,3678.53,3678.53,0.0,Processed
2743,FR0079,P007,2026-06-01,3202.62,3202.62,0.0,Processed
2744,FR0079,P007,2026-07-01,4239.3,4239.3,0.0,Processed
2745,FR0080,P025,2026-01-01,4067.32,4067.32,0.0,Processed
2746,FR0080,P025,2026-02-01,6645.05,6645.05,0.0,Processed
2747,FR0080,P025,2026-03-01,3544.6,3544.6,0.0,Processed
2748,FR0080,P025,2026-04-01,3763.42,3763.42,0.0,Processed
2749,FR0080,P025,2026-05-01,3336.32,3336.32,0.0,Processed
2750,FR0080,P025,2026-06-01,4048.83,4048.83,0.0,Processed
2751,FR0080,P025,2026-07-01,3354.15,3354.15,0.0,Processed
2752,FR0080,P003,2026-01-01,7215.55,7215.55,0.0,Processed
2753,FR0080,P003,2026-02-01,6591.2,6591.2,0.0,Processed
2754,FR0080,P003,2026-03-01,7130.79,7130.79,0.0,Processed
2755,FR0080,P003,2026-04-01,6348.77,6348.77,0.0,Processed
2756,FR0080,P003,2026-05-01,5875.62,5875.62,0.0,Processed
2757,FR0080,P003,2026-06-01,7093.91,7093.91,0.0,Processed
2758,FR0080,P003,2026-07-01,6799.48,6799.48,0.0,Processed
2759,FR0080,P013,2026-01-01,487.04,487.04,0.0,Processed
2760,FR0080,P013,2026-02-01,822.67,822.67,0.0,Processed
2761,FR0080,P013,2026-03-01,1137.68,1137.68,0.0,Processed
2762,FR0080,P013,2026-04-01,1272.07,1272.07,0.0,Processed
2763,FR0080,P013,2026-05-01,1228.91,1228.91,0.0,Processed
2764,FR0080,P013,2026-06-01,5828.5,5828.5,0.0,Processed
2765,FR0080,P013,2026-07-01,1058.45,1058.45,0.0,Processed
2766,FR0080,P009,2026-01-01,5152.86,5152.86,0.0,Processed
2767,FR0080,P009,2026-02-01,4847.11,4847.11,0.0,Processed
2768,FR0080,P009,2026-03-01,5707.74,5707.74,0.0,Processed
2769,FR0080,P009,2026-04-01,4917.72,4917.72,0.0,Processed
2770,FR0080,P009,2026-05-01,5418.9,5418.9,0.0,Processed
2771,FR0080,P009,2026-06-01,4977.16,4977.16,0.0,Processed
2772,FR0080,P009,2026-07-01,5508.77,5508.77,0.0,Processed
2773,FR0080,P022,2026-01-01,2412.23,2412.23,0.0,Processed
2774,FR0080,P022,2026-02-01,1984.48,1984.48,0.0,Processed
2775,FR0080,P022,2026-03-01,2358.72,2358.72,0.0,Processed
2776,FR0080,P022,2026-04-01,1086.32,1086.32,0.0,Processed
2777,FR0080,P022,2026-05-01,1555.21,1555.21,0.0,Processed
2778,FR0080,P022,2026-06-01,1574.21,1574.21,0.0,Processed
2779,FR0080,P022,2026-07-01,2470.06,2470.06,0.0,Processed
2780,FR0080,P028,2026-01-01,2684.71,2684.71,0.0,Processed
2781,FR0080,P028,2026-02-01,2724.33,2724.33,0.0,Processed
2782,FR0080,P028,2026-03-01,6589.48,13486.66,6897.18,Processed
2783,FR0080,P028,2026-04-01,2943.28,2943.28,0.0,Processed
2784,FR0080,P028,2026-05-01,2939.65,2939.65,0.0,Processed
2785,FR0080,P028,2026-06-01,3538.76,3538.76,0.0,Processed
2786,FR0080,P028,2026-07-01,3258.2,3258.2,0.0,Processed
2787,FR0081,P022,2026-01-01,0.0,0.0,0.0,Processed
2788,FR0081,P022,2026-02-01,0.0,0.0,0.0,Processed
2789,FR0081,P022,2026-03-01,0.0,0.0,0.0,Processed
2790,FR0081,P022,2026-04-01,0.0,0.0,0.0,Processed
2791,FR0081,P022,2026-05-01,0.0,0.0,0.0,Processed
2792,FR0081,P022,2026-06-01,0.0,0.0,0.0,Processed
2793,FR0081,P022,2026-07-01,0.0,0.0,0.0,Processed
2794,FR0081,P013,2026-01-01,2049.94,2049.94,0.0,Processed
2795,FR0081,P013,2026-02-01,1615.14,1615.14,0.0,Processed
2796,FR0081,P013,2026-03-01,1747.29,1747.29,0.0,Processed
2797,FR0081,P013,2026-04-01,2048.46,2048.46,0.0,Processed
2798,FR0081,P013,2026-05-01,1641.42,1641.42,0.0,Processed
2799,FR0081,P013,2026-06-01,2216.23,2216.23,0.0,Processed
2800,FR0081,P013,2026-07-01,2064.61,2064.61,0.0,Processed
2801,FR0081,P030,2026-01-01,3603.08,3603.08,0.0,Processed
2802,FR0081,P030,2026-02-01,2600.51,2600.51,0.0,Processed
2803,FR0081,P030,2026-03-01,2105.56,2105.56,0.0,Processed
2804,FR0081,P030,2026-04-01,3106.64,3106.64,0.0,Processed
2805,FR0081,P030,2026-05-01,3451.34,3451.34,0.0,Processed
2806,FR0081,P030,2026-06-01,2479.6,2479.6,0.0,Processed
2807,FR0081,P030,2026-07-01,2196.92,2196.92,0.0,Processed
2808,FR0081,P008,2026-01-01,4337.55,4337.55,0.0,Processed
2809,FR0081,P008,2026-02-01,4230.62,4230.62,0.0,Processed
2810,FR0081,P008,2026-03-01,4493.62,4493.62,0.0,Processed
2811,FR0081,P008,2026-04-01,4593.26,4593.26,0.0,Processed
2812,FR0081,P008,2026-05-01,3890.29,3890.29,0.0,Processed
2813,FR0081,P008,2026-06-01,4333.78,4333.78,0.0,Processed
2814,FR0081,P008,2026-07-01,4359.02,4359.02,0.0,Processed
2815,FR0082,P022,2026-01-01,0.0,3153.6,3153.6,Processed
2816,FR0082,P022,2026-02-01,0.0,0.0,0.0,Processed
2817,FR0082,P022,2026-03-01,0.0,0.0,0.0,Processed
2818,FR0082,P022,2026-04-01,0.0,0.0,0.0,Processed
2819,FR0082,P022,2026-05-01,0.0,0.0,0.0,Processed
2820,FR0082,P022,2026-06-01,0.0,0.0,0.0,Processed
2821,FR0082,P022,2026-07-01,0.0,0.0,0.0,Processed
2822,FR0082,P021,2026-01-01,4861.8,4861.8,0.0,Processed
2823,FR0082,P021,2026-02-01,5315.28,5315.28,0.0,Processed
2824,FR0082,P021,2026-03-01,5624.45,12051.48,6427.03,Processed
2825,FR0082,P021,2026-04-01,5297.72,5297.72,0.0,Processed
2826,FR0082,P021,2026-05-01,4741.26,4741.26,0.0,Processed
2827,FR0082,P021,2026-06-01,5616.49,5616.49,0.0,Processed
2828,FR0082,P021,2026-07-01,4698.43,4698.43,0.0,Processed
2829,FR0082,P010,2026-01-01,7935.41,7935.41,0.0,Processed
2830,FR0082,P010,2026-02-01,2167.54,2167.54,0.0,Processed
2831,FR0082,P010,2026-03-01,1927.48,1927.48,0.0,Processed
2832,FR0082,P010,2026-04-01,569.56,569.56,0.0,Processed
2833,FR0082,P010,2026-05-01,1872.57,6374.84,4502.27,Processed
2834,FR0082,P010,2026-06-01,2397.01,2397.01,0.0,Processed
2835,FR0082,P010,2026-07-01,1300.28,1300.28,0.0,Processed
2836,FR0083,P015,2026-01-01,0.0,0.0,0.0,Processed
2837,FR0083,P015,2026-02-01,0.0,0.0,0.0,Processed
2838,FR0083,P015,2026-03-01,0.0,0.0,0.0,Processed
2839,FR0083,P015,2026-04-01,0.0,0.0,0.0,Processed
2840,FR0083,P015,2026-05-01,0.0,0.0,0.0,Processed
2841,FR0083,P015,2026-06-01,0.0,0.0,0.0,Processed
2842,FR0083,P015,2026-07-01,0.0,0.0,0.0,Processed
2843,FR0083,P013,2026-01-01,308.49,308.49,0.0,Processed
2844,FR0083,P013,2026-02-01,151.78,151.78,0.0,Processed
2845,FR0083,P013,2026-03-01,0.0,0.0,0.0,Processed
2846,FR0083,P013,2026-04-01,0.0,0.0,0.0,Processed
2847,FR0083,P013,2026-05-01,241.19,241.19,0.0,Processed
2848,FR0083,P013,2026-06-01,157.64,157.64,0.0,Processed
2849,FR0083,P013,2026-07-01,0.0,0.0,0.0,Processed
2850,FR0083,P006,2026-01-01,0.0,0.0,0.0,Processed
2851,FR0083,P006,2026-02-01,0.0,0.0,0.0,Processed
2852,FR0083,P006,2026-03-01,0.0,0.0,0.0,Processed
2853,FR0083,P006,2026-04-01,0.0,0.0,0.0,Processed
2854,FR0083,P006,2026-05-01,0.0,0.0,0.0,Processed
2855,FR0083,P006,2026-06-01,0.0,0.0,0.0,Processed
2856,FR0083,P006,2026-07-01,0.0,0.0,0.0,Processed
2857,FR0083,P025,2026-01-01,10960.59,10960.59,0.0,Processed
2858,FR0083,P025,2026-02-01,10277.66,10277.66,0.0,Processed
2859,FR0083,P025,2026-03-01,12466.17,12466.17,0.0,Processed
2860,FR0083,P025,2026-04-01,11931.35,11931.35,0.0,Processed
2861,FR0083,P025,2026-05-01,11152.99,11152.99,0.0,Processed
2862,FR0083,P025,2026-06-01,10363.26,10363.26,0.0,Processed
2863,FR0083,P025,2026-07-01,10933.65,10933.65,0.0,Processed
2864,FR0083,P028,2026-01-01,4739.81,4739.81,0.0,Processed
2865,FR0083,P028,2026-02-01,3609.48,3609.48,0.0,Processed
2866,FR0083,P028,2026-03-01,4404.01,4404.01,0.0,Processed
2867,FR0083,P028,2026-04-01,3845.6,3845.6,0.0,Processed
2868,FR0083,P028,2026-05-01,4100.06,4100.06,0.0,Processed
2869,FR0083,P028,2026-06-01,4099.37,4099.37,0.0,Processed
2870,FR0083,P028,2026-07-01,3708.52,3708.52,0.0,Processed
2871,FR0083,P027,2026-01-01,0.0,0.0,0.0,Processed
2872,FR0083,P027,2026-02-01,0.0,0.0,0.0,Processed
2873,FR0083,P027,2026-03-01,0.0,0.0,0.0,Processed
2874,FR0083,P027,2026-04-01,0.0,0.0,0.0,Processed
2875,FR0083,P027,2026-05-01,0.0,0.0,0.0,Processed
2876,FR0083,P027,2026-06-01,0.0,0.0,0.0,Processed
2877,FR0083,P027,2026-07-01,0.0,0.0,0.0,Processed
2878,FR0083,P019,2026-01-01,2531.87,2531.87,0.0,Processed
2879,FR0083,P019,2026-02-01,2145.1,2145.1,0.0,Processed
2880,FR0083,P019,2026-03-01,2621.01,2621.01,0.0,Processed
2881,FR0083,P019,2026-04-01,2525.06,2525.06,0.0,Processed
2882,FR0083,P019,2026-05-01,2545.07,2545.07,0.0,Processed
2883,FR0083,P019,2026-06-01,2532.71,2532.71,0.0,Processed
2884,FR0083,P019,2026-07-01,2516.33,2516.33,0.0,Processed
2885,FR0084,P018,2026-01-01,2286.84,2286.84,0.0,Processed
2886,FR0084,P018,2026-02-01,0.0,0.0,0.0,Processed
2887,FR0084,P018,2026-03-01,0.0,0.0,0.0,Processed
2888,FR0084,P018,2026-04-01,0.0,0.0,0.0,Processed
2889,FR0084,P018,2026-05-01,0.0,0.0,0.0,Processed
2890,FR0084,P018,2026-06-01,0.0,0.0,0.0,Processed
2891,FR0084,P018,2026-07-01,0.0,0.0,0.0,Processed
2892,FR0084,P014,2026-01-01,3645.71,3645.71,0.0,Processed
2893,FR0084,P014,2026-02-01,4154.06,4154.06,0.0,Processed
2894,FR0084,P014,2026-03-01,3509.05,3509.05,0.0,Processed
2895,FR0084,P014,2026-04-01,3894.88,3894.88,0.0,Processed
2896,FR0084,P014,2026-05-01,3656.12,3656.12,0.0,Processed
2897,FR0084,P014,2026-06-01,3920.79,3920.79,0.0,Processed
2898,FR0084,P014,2026-07-01,3899.91,3899.91,0.0,Processed
2899,FR0084,P019,2026-01-01,3087.2,3087.2,0.0,Processed
2900,FR0084,P019,2026-02-01,3167.0,3167.0,0.0,Processed
2901,FR0084,P019,2026-03-01,5032.27,5032.27,0.0,Processed
2902,FR0084,P019,2026-04-01,3043.91,3043.91,0.0,Processed
2903,FR0084,P019,2026-05-01,2719.3,2719.3,0.0,Processed
2904,FR0084,P019,2026-06-01,2876.69,2876.69,0.0,Processed
2905,FR0084,P019,2026-07-01,3172.27,3172.27,0.0,Processed
2906,FR0084,P027,2026-01-01,1420.13,1420.13,0.0,Processed
2907,FR0084,P027,2026-02-01,1622.07,1622.07,0.0,Processed
2908,FR0084,P027,2026-03-01,2004.26,2004.26,0.0,Processed
2909,FR0084,P027,2026-04-01,1457.51,1457.51,0.0,Processed
2910,FR0084,P027,2026-05-01,1790.89,1790.89,0.0,Processed
2911,FR0084,P027,2026-06-01,1294.32,1294.32,0.0,Processed
2912,FR0084,P027,2026-07-01,1257.52,1257.52,0.0,Processed
2913,FR0084,P022,2026-01-01,0.0,0.0,0.0,Processed
2914,FR0084,P022,2026-02-01,0.0,0.0,0.0,Processed
2915,FR0084,P022,2026-03-01,0.0,0.0,0.0,Processed
2916,FR0084,P022,2026-04-01,0.0,0.0,0.0,Processed
2917,FR0084,P022,2026-05-01,0.0,0.0,0.0,Processed
2918,FR0084,P022,2026-06-01,0.0,0.0,0.0,Processed
2919,FR0084,P022,2026-07-01,0.0,0.0,0.0,Processed
2920,FR0084,P024,2026-01-01,2202.42,2202.42,0.0,Processed
2921,FR0084,P024,2026-02-01,1647.28,1647.28,0.0,Processed
2922,FR0084,P024,2026-03-01,1413.4,1413.4,0.0,Processed
2923,FR0084,P024,2026-04-01,2174.55,2174.55,0.0,Processed
2924,FR0084,P024,2026-05-01,1912.66,1912.66,0.0,Processed
2925,FR0084,P024,2026-06-01,2266.48,2266.48,0.0,Processed
2926,FR0084,P024,2026-07-01,2206.91,2206.91,0.0,Processed
2927,FR0085,P019,2026-01-01,8261.31,8261.31,0.0,Processed
2928,FR0085,P019,2026-02-01,8167.52,8167.52,0.0,Processed
2929,FR0085,P019,2026-03-01,7532.04,7532.04,0.0,Processed
2930,FR0085,P019,2026-04-01,8152.8,8152.8,0.0,Processed
2931,FR0085,P019,2026-05-01,13984.32,13984.32,0.0,Processed
2932,FR0085,P019,2026-06-01,7436.51,7436.51,0.0,Processed
2933,FR0085,P019,2026-07-01,8102.09,8102.09,0.0,Processed
2934,FR0085,P003,2026-01-01,8978.67,8978.67,0.0,Processed
2935,FR0085,P003,2026-02-01,9697.4,9697.4,0.0,Processed
2936,FR0085,P003,2026-03-01,9766.52,9766.52,0.0,Processed
2937,FR0085,P003,2026-04-01,9387.67,9387.67,0.0,Processed
2938,FR0085,P003,2026-05-01,9895.96,9895.96,0.0,Processed
2939,FR0085,P003,2026-06-01,9315.14,9315.14,0.0,Processed
2940,FR0085,P003,2026-07-01,8630.68,8630.68,0.0,Processed
2941,FR0085,P023,2026-01-01,2533.32,2533.32,0.0,Processed
2942,FR0085,P023,2026-02-01,2700.06,2700.06,0.0,Processed
2943,FR0085,P023,2026-03-01,2884.45,2884.45,0.0,Processed
2944,FR0085,P023,2026-04-01,2398.2,2398.2,0.0,Processed
2945,FR0085,P023,2026-05-01,2652.83,2652.83,0.0,Processed
2946,FR0085,P023,2026-06-01,2687.38,2687.38,0.0,Processed
2947,FR0085,P023,2026-07-01,2835.69,2835.69,0.0,Processed
2948,FR0085,P028,2026-01-01,2553.47,7858.51,5305.03,Processed
2949,FR0085,P028,2026-02-01,2764.35,2764.35,0.0,Processed
2950,FR0085,P028,2026-03-01,2812.54,2812.54,0.0,Processed
2951,FR0085,P028,2026-04-01,2859.84,2859.84,0.0,Processed
2952,FR0085,P028,2026-05-01,2482.36,2482.36,0.0,Processed
2953,FR0085,P028,2026-06-01,6449.76,6449.76,0.0,Processed
2954,FR0085,P028,2026-07-01,3072.09,3072.09,0.0,Processed
2955,FR0085,P009,2026-01-01,14714.26,14714.26,0.0,Processed
2956,FR0085,P009,2026-02-01,11325.29,11325.29,0.0,Processed
2957,FR0085,P009,2026-03-01,9800.77,9800.77,0.0,Processed
2958,FR0085,P009,2026-04-01,10262.83,10262.83,0.0,Processed
2959,FR0085,P009,2026-05-01,10111.66,10111.66,0.0,Processed
2960,FR0085,P009,2026-06-01,10642.75,10642.75,0.0,Processed
2961,FR0085,P009,2026-07-01,9252.4,9252.4,0.0,Processed
2962,FR0086,P002,2026-01-01,3133.89,3133.89,0.0,Processed
2963,FR0086,P002,2026-02-01,3010.52,3010.52,0.0,Processed
2964,FR0086,P002,2026-03-01,3208.55,3208.55,0.0,Processed
2965,FR0086,P002,2026-04-01,3164.56,3164.56,0.0,Processed
2966,FR0086,P002,2026-05-01,3600.98,3600.98,0.0,Processed
2967,FR0086,P002,2026-06-01,2919.09,2919.09,0.0,Processed
2968,FR0086,P002,2026-07-01,3809.03,3809.03,0.0,Processed
2969,FR0086,P027,2026-01-01,1515.49,1515.49,0.0,Processed
2970,FR0086,P027,2026-02-01,1939.08,1939.08,0.0,Processed
2971,FR0086,P027,2026-03-01,1853.11,1853.11,0.0,Processed
2972,FR0086,P027,2026-04-01,2153.34,2153.34,0.0,Processed
2973,FR0086,P027,2026-05-01,1811.63,1811.63,0.0,Processed
2974,FR0086,P027,2026-06-01,1300.97,1300.97,0.0,Processed
2975,FR0086,P027,2026-07-01,1264.51,1264.51,0.0,Processed
2976,FR0086,P005,2026-01-01,262.92,262.92,0.0,Processed
2977,FR0086,P005,2026-02-01,428.1,428.1,0.0,Processed
2978,FR0086,P005,2026-03-01,356.76,356.76,0.0,Processed
2979,FR0086,P005,2026-04-01,0.0,0.0,0.0,Processed
2980,FR0086,P005,2026-05-01,227.5,227.5,0.0,Processed
2981,FR0086,P005,2026-06-01,369.92,369.92,0.0,Processed
2982,FR0086,P005,2026-07-01,0.0,0.0,0.0,Processed
2983,FR0086,P016,2026-01-01,4895.84,4895.84,0.0,Processed
2984,FR0086,P016,2026-02-01,4849.71,4849.71,0.0,Processed
2985,FR0086,P016,2026-03-01,5055.36,5055.36,0.0,Processed
2986,FR0086,P016,2026-04-01,5046.94,5046.94,0.0,Processed
2987,FR0086,P016,2026-05-01,4891.88,4891.88,0.0,Processed
2988,FR0086,P016,2026-06-01,4254.34,4254.34,0.0,Processed
2989,FR0086,P016,2026-07-01,4640.28,4640.28,0.0,Processed
2990,FR0086,P013,2026-01-01,198.32,198.32,0.0,Processed
2991,FR0086,P013,2026-02-01,287.7,287.7,0.0,Processed
2992,FR0086,P013,2026-03-01,3645.26,6846.76,3201.51,Processed
2993,FR0086,P013,2026-04-01,2997.47,2997.47,0.0,Processed
2994,FR0086,P013,2026-05-01,801.2,801.2,0.0,Processed
2995,FR0086,P013,2026-06-01,351.48,351.48,0.0,Processed
2996,FR0086,P013,2026-07-01,832.3,832.3,0.0,Processed
2997,FR0086,P020,2026-01-01,5892.7,5892.7,0.0,Processed
2998,FR0086,P020,2026-02-01,5592.22,5592.22,0.0,Processed
2999,FR0086,P020,2026-03-01,5616.26,5616.26,0.0,Processed
3000,FR0086,P020,2026-04-01,5470.02,5470.02,0.0,Processed
3001,FR0086,P020,2026-05-01,5401.22,5401.22,0.0,Processed
3002,FR0086,P020,2026-06-01,5999.69,5999.69,0.0,Processed
3003,FR0086,P020,2026-07-01,9839.83,9839.83,0.0,Processed
3004,FR0087,P016,2026-01-01,5332.63,5332.63,0.0,Processed
3005,FR0087,P016,2026-02-01,4718.32,4718.32,0.0,Processed
3006,FR0087,P016,2026-03-01,5178.12,5178.12,0.0,Processed
